ECO,ARTSC,MacroecTheory Policy ECO202Y1-Y-LEC0501,Anjomshoa,Masoud,Winter,2021,2.9,3,2.4,2.7,3,2.3,2.8,4.2,2.5,89,13
ECO,ARTSC,MacroecTheory Policy ECO202Y1-Y-LEC9101,Steinberg,Joseph,Winter,2021,4.5,4.4,4.5,4.3,4.3,4,4.3,3.5,3.8,91,12
ECO,ARTSC,MacroecTheory Policy ECO202Y1-Y-LEC9201,Steinberg,Joseph,Winter,2021,4.4,4.4,4.2,4.3,4.3,4.2,4.5,3.5,3.9,99,13
ECO,ARTSC,MacroecTheory Policy ECO202Y1-Y-LEC9301,Anjomshoa,Masoud,Winter,2021,2.9,2.6,2.1,2.5,2.6,1.9,2.4,4,2.2,107,21
ECO,ARTSC,MacroecTheory Policy ECO202Y1-Y-LEC9401,Anjomshoa,Masoud,Winter,2021,3.3,3.1,2.8,3.1,3.1,2.6,2.9,4.3,2.3,101,11
ECO,ARTSC,Microeconomic Theory ECO200Y1-Y-LEC0101,Khazra,Nazanin,Winter,2021,4.2,4,3.8,3.5,3.5,3.7,4.3,4,3.5,25,6
ECO,ARTSC,Microeconomic Theory ECO200Y1-Y-LEC0201,Khazra,Nazanin,Winter,2021,4.3,4.3,3,3.3,4.3,2.8,2.8,4.3,2.8,39,5
ECO,ARTSC,Microeconomic Theory ECO200Y1-Y-LEC0301,McNeill,John,Winter,2021,3.8,3.5,3.4,3.6,3.9,3.3,3.4,3.4,2.8,25,8
ECO,ARTSC,Microeconomic Theory ECO200Y1-Y-LEC0401,McNeill,John,Winter,2021,3.5,3.9,3.3,3.6,3.8,3.2,3.6,3.8,3.2,98,13
ECO,ARTSC,Microeconomic Theory ECO200Y1-Y-LEC5101,McNeill,John,Winter,2021,4.3,4.3,4,4.2,4.5,4,3.7,3.7,3.7,39,6
ECO,ARTSC,Microeconomic Theory ECO200Y1-Y-LEC6101,McNeill,John,Winter,2021,4,4.2,3.8,4,3.9,3.6,3.7,3.3,3.6,120,16
ECO,ARTSC,Microeconomic Theory ECO200Y1-Y-LEC9101,Khazra,Nazanin,Winter,2021,3.8,3.9,3.6,3.4,3.5,3.3,3.7,3.6,3.4,110,21
ECO,ARTSC,Microeconomic Theory ECO200Y1-Y-LEC9201,Khazra,Nazanin,Winter,2021,4.3,4.3,4.5,4.2,4.3,4.1,4.4,3.2,4.3,108,20
ECO,ARTSC,Microeconomic Theory ECO200Y1-Y-LEC9301,McNeill,John,Winter,2021,3.6,3.7,3.1,3.6,3.6,3.3,3.3,3.4,3.2,136,19
ECO,ARTSC,Microeconomic Theory ECO204Y1-Y-LEC0101,Hussain,Ajaz,Winter,2021,3,2.5,2,2.1,2.3,1.6,2.1,4.6,1.7,187,42
ECO,ARTSC,Microeconomic Theory ECO204Y1-Y-LEC0201,Hussain,Ajaz,Winter,2021,2.8,2.5,2,2.5,2.4,1.8,2.3,4.5,1.7,189,65
ECO,ARTSC,Microeconomic Theory ECO204Y1-Y-LEC0301,Hussain,Ajaz,Winter,2021,2.7,2.5,2,2.3,2.3,1.8,2.6,4.4,1.9,186,54
ECO,ARTSC,Microeconomic Theory ECO204Y1-Y-LEC0401,Hussain,Ajaz,Winter,2021,2.5,2.3,1.8,2,2,1.4,2.3,4.5,1.4,166,42
ECO,ARTSC,Microeconomic Theory ECO206Y1-Y-LEC5101,Blanchenay,Patrick,Winter,2021,4.9,4.9,3.6,4.4,4.6,3.8,3.7,4.7,2.7,26,7
ECO,ARTSC,Microeconomic Theory ECO206Y1-Y-LEC5101,Freitas,Kripa,Winter,2021,4.9,4.9,4.7,4.4,4.6,3.8,4.9,4.7,2.7,26,7
ECO,ARTSC,Microeconomic Theory ECO206Y1-Y-LEC6101,Blanchenay,Patrick,Winter,2021,4.3,4.1,2.4,3.6,3,2.8,2.5,4.4,3.2,59,12
ECO,ARTSC,Microeconomic Theory ECO206Y1-Y-LEC6101,Freitas,Kripa,Winter,2021,4.3,4.1,4.1,3.6,3,2.8,4.1,4.4,3.2,59,12
ECO,ARTSC,Microeconomic Theory ECO206Y1-Y-LEC6201,Blanchenay,Patrick,Winter,2021,3.6,3.6,3.1,3.7,3.3,2.9,3.1,4.1,2.9,72,15
ECO,ARTSC,Microeconomic Theory ECO206Y1-Y-LEC6201,Freitas,Kripa,Winter,2021,3.6,3.6,3.8,3.7,3.3,2.9,3.7,4.1,2.9,72,15
ECO,ARTSC,Princ Eco Non Spec ECO105Y1-Y-LEC0101,Cohen,Avi,Winter,2021,4.2,4.4,4.2,4.2,4.1,3.9,4.2,3.4,4.1,410,137
ECO,ARTSC,Princ Eco Non Spec ECO105Y1-Y-LEC0201,Cohen,Avi,Winter,2021,4,4.4,4,3.9,3.9,3.8,4,3.6,3.8,299,75
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC0101,Brandt,Loren,Winter,2021,3.4,3.4,2.9,2.9,3,2.6,3,3.9,2.8,97,23
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC0101,Vellekoop,Nathanael,Winter,2021,3.4,3.4,3.3,2.9,3,2.6,3.4,3.9,2.8,97,23
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC0201,Brandt,Loren,Winter,2021,3.3,3.7,3,3.2,2.9,2.8,2.9,4.1,2.5,100,28
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC0201,Vellekoop,Nathanael,Winter,2021,3.3,3.7,3.6,3.2,2.9,2.8,3.3,4.1,2.5,100,28
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC0301,Brandt,Loren,Winter,2021,3.6,3.5,2.8,2.7,2.8,2.5,2.8,4.5,2.4,91,26
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC0301,Vellekoop,Nathanael,Winter,2021,3.6,3.5,3.6,2.7,2.8,2.5,3.5,4.5,2.4,91,26
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC0401,Brandt,Loren,Winter,2021,4,4,2.8,3.1,3.1,2.7,2.6,4.5,2.4,71,21
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC0401,Vellekoop,Nathanael,Winter,2021,4,4,3.6,3.1,3.1,2.7,3.6,4.5,2.4,71,21
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC2501,Brandt,Loren,Winter,2021,3.5,3.7,3.2,3.3,3,2.8,3.7,4.3,2.8,27,6
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC2501,Vellekoop,Nathanael,Winter,2021,3.5,3.7,3.5,3.3,3,2.8,3.5,4.3,2.8,27,6
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC5101,Brandt,Loren,Winter,2021,3.3,3.4,3.1,2.9,2.9,2.6,3.1,4.1,2.5,644,131
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC5101,Vellekoop,Nathanael,Winter,2021,3.3,3.4,3.3,2.9,2.9,2.6,3.3,4.1,2.5,644,131
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC5201,Brandt,Loren,Winter,2021,3.8,3.9,3.3,3.4,3.4,3,3.3,4.2,2.9,618,205
